SourceType,SourceID,Shielding,PhotonEnergy,CountRate
99mTc,5,0,3511,0.00000e+00
99mTc,5,0,3513,0.00000e+00
99mTc,5,0,3515,0.00000e+00
99mTc,5,0,3517,0.00000e+00
99mTc,5,0,3519,0.00000e+00
99mTc,5,0,3521,0.00000e+00
99mTc,5,0,3523,0.00000e+00
99mTc,5,0,3525,0.00000e+00
99mTc,5,0,3527,0.00000e+00
99mTc,5,0,3529,0.00000e+00
99mTc,5,0,3531,0.00000e+00
99mTc,5,0,3533,0.00000e+00
99mTc,5,0,3535,0.00000e+00
99mTc,5,0,3537,0.00000e+00
99mTc,5,0,3539,0.00000e+00
99mTc,5,0,3541,0.00000e+00
99mTc,5,0,3543,0.00000e+00
99mTc,5,0,3545,0.00000e+00
99mTc,5,0,3547,0.00000e+00
99mTc,5,0,3549,0.00000e+00
99mTc,5,0,3551,0.00000e+00
99mTc,5,0,3553,0.00000e+00
99mTc,5,0,3555,0.00000e+00
99mTc,5,0,3557,0.00000e+00
99mTc,5,0,3559,0.00000e+00
99mTc,5,0,3561,0.00000e+00
99mTc,5,0,3563,0.00000e+00
99mTc,5,0,3565,0.00000e+00
99mTc,5,0,3567,0.00000e+00
99mTc,5,0,3569,0.00000e+00
99mTc,5,0,3571,0.00000e+00
99mTc,5,0,3573,0.00000e+00
99mTc,5,0,3575,0.00000e+00
99mTc,5,0,3577,0.00000e+00
99mTc,5,0,3579,0.00000e+00
99mTc,5,0,3581,0.00000e+00
99mTc,5,0,3583,0.00000e+00
99mTc,5,0,3585,0.00000e+00
99mTc,5,0,3587,0.00000e+00
99mTc,5,0,3589,0.00000e+00
99mTc,5,0,3591,0.00000e+00
99mTc,5,0,3593,0.00000e+00
99mTc,5,0,3595,0.00000e+00
99mTc,5,0,3597,0.00000e+00
99mTc,5,0,3599,0.00000e+00
99mTc,5,0,3601,0.00000e+00
99mTc,5,0,3603,0.00000e+00
99mTc,5,0,3605,0.00000e+00
99mTc,5,0,3607,0.00000e+00
99mTc,5,0,3609,0.00000e+00
99mTc,5,0,3611,0.00000e+00
99mTc,5,0,3613,0.00000e+00
99mTc,5,0,3615,0.00000e+00
99mTc,5,0,3617,0.00000e+00
99mTc,5,0,3619,0.00000e+00
99mTc,5,0,3621,0.00000e+00
99mTc,5,0,3623,0.00000e+00
99mTc,5,0,3625,0.00000e+00
99mTc,5,0,3627,0.00000e+00
99mTc,5,0,3629,0.00000e+00
99mTc,5,0,3631,0.00000e+00
99mTc,5,0,3633,0.00000e+00
99mTc,5,0,3635,0.00000e+00
99mTc,5,0,3637,0.00000e+00
99mTc,5,0,3639,0.00000e+00
99mTc,5,0,3641,0.00000e+00
99mTc,5,0,3643,0.00000e+00
99mTc,5,0,3645,0.00000e+00
99mTc,5,0,3647,0.00000e+00
99mTc,5,0,3649,0.00000e+00
99mTc,5,0,3651,0.00000e+00
99mTc,5,0,3653,0.00000e+00
99mTc,5,0,3655,0.00000e+00
99mTc,5,0,3657,0.00000e+00
99mTc,5,0,3659,0.00000e+00
99mTc,5,0,3661,0.00000e+00
99mTc,5,0,3663,0.00000e+00
99mTc,5,0,3665,0.00000e+00
99mTc,5,0,3667,0.00000e+00
99mTc,5,0,3669,0.00000e+00
99mTc,5,0,3671,0.00000e+00
99mTc,5,0,3673,0.00000e+00
99mTc,5,0,3675,0.00000e+00
99mTc,5,0,3677,0.00000e+00
99mTc,5,0,3679,0.00000e+00
99mTc,5,0,3681,0.00000e+00
99mTc,5,0,3683,0.00000e+00
99mTc,5,0,3685,0.00000e+00
99mTc,5,0,3687,0.00000e+00
99mTc,5,0,3689,0.00000e+00
99mTc,5,0,3691,0.00000e+00
99mTc,5,0,3693,0.00000e+00
99mTc,5,0,3695,0.00000e+00
99mTc,5,0,3697,0.00000e+00
99mTc,5,0,3699,0.00000e+00
99mTc,5,0,3701,0.00000e+00
99mTc,5,0,3703,0.00000e+00
99mTc,5,0,3705,0.00000e+00
99mTc,5,0,3707,0.00000e+00
99mTc,5,0,3709,0.00000e+00
99mTc,5,0,3711,0.00000e+00
99mTc,5,0,3713,0.00000e+00
99mTc,5,0,3715,0.00000e+00
99mTc,5,0,3717,0.00000e+00
99mTc,5,0,3719,0.00000e+00
99mTc,5,0,3721,0.00000e+00
99mTc,5,0,3723,0.00000e+00
99mTc,5,0,3725,0.00000e+00
99mTc,5,0,3727,0.00000e+00
99mTc,5,0,3729,0.00000e+00
99mTc,5,0,3731,0.00000e+00
99mTc,5,0,3733,0.00000e+00
99mTc,5,0,3735,0.00000e+00
99mTc,5,0,3737,0.00000e+00
99mTc,5,0,3739,0.00000e+00
99mTc,5,0,3741,0.00000e+00
99mTc,5,0,3743,0.00000e+00
99mTc,5,0,3745,0.00000e+00
99mTc,5,0,3747,0.00000e+00
99mTc,5,0,3749,0.00000e+00
99mTc,5,0,3751,0.00000e+00
99mTc,5,0,3753,0.00000e+00
99mTc,5,0,3755,0.00000e+00
99mTc,5,0,3757,0.00000e+00
99mTc,5,0,3759,0.00000e+00
99mTc,5,0,3761,0.00000e+00
99mTc,5,0,3763,0.00000e+00
99mTc,5,0,3765,0.00000e+00
99mTc,5,0,3767,0.00000e+00
99mTc,5,0,3769,0.00000e+00
99mTc,5,0,3771,0.00000e+00
99mTc,5,0,3773,0.00000e+00
99mTc,5,0,3775,0.00000e+00
99mTc,5,0,3777,0.00000e+00
99mTc,5,0,3779,0.00000e+00
99mTc,5,0,3781,0.00000e+00
99mTc,5,0,3783,0.00000e+00
99mTc,5,0,3785,0.00000e+00
99mTc,5,0,3787,0.00000e+00
99mTc,5,0,3789,0.00000e+00
99mTc,5,0,3791,0.00000e+00
99mTc,5,0,3793,0.00000e+00
99mTc,5,0,3795,0.00000e+00
99mTc,5,0,3797,0.00000e+00
99mTc,5,0,3799,0.00000e+00
99mTc,5,0,3801,0.00000e+00
99mTc,5,0,3803,0.00000e+00
99mTc,5,0,3805,0.00000e+00
99mTc,5,0,3807,0.00000e+00
99mTc,5,0,3809,0.00000e+00
99mTc,5,0,3811,0.00000e+00
99mTc,5,0,3813,0.00000e+00
99mTc,5,0,3815,0.00000e+00
99mTc,5,0,3817,0.00000e+00
99mTc,5,0,3819,0.00000e+00
99mTc,5,0,3821,0.00000e+00
99mTc,5,0,3823,0.00000e+00
99mTc,5,0,3825,0.00000e+00
99mTc,5,0,3827,0.00000e+00
99mTc,5,0,3829,0.00000e+00
99mTc,5,0,3831,0.00000e+00
99mTc,5,0,3833,0.00000e+00
99mTc,5,0,3835,0.00000e+00
99mTc,5,0,3837,0.00000e+00
99mTc,5,0,3839,0.00000e+00
99mTc,5,0,3841,0.00000e+00
99mTc,5,0,3843,0.00000e+00
99mTc,5,0,3845,0.00000e+00
99mTc,5,0,3847,0.00000e+00
99mTc,5,0,3849,0.00000e+00
99mTc,5,0,3851,0.00000e+00
99mTc,5,0,3853,0.00000e+00
99mTc,5,0,3855,0.00000e+00
99mTc,5,0,3857,0.00000e+00
99mTc,5,0,3859,0.00000e+00
99mTc,5,0,3861,0.00000e+00
99mTc,5,0,3863,0.00000e+00
99mTc,5,0,3865,0.00000e+00
99mTc,5,0,3867,0.00000e+00
99mTc,5,0,3869,0.00000e+00
99mTc,5,0,3871,0.00000e+00
99mTc,5,0,3873,0.00000e+00
99mTc,5,0,3875,0.00000e+00
99mTc,5,0,3877,0.00000e+00
99mTc,5,0,3879,0.00000e+00
99mTc,5,0,3881,0.00000e+00
99mTc,5,0,3883,0.00000e+00
99mTc,5,0,3885,0.00000e+00
99mTc,5,0,3887,0.00000e+00
99mTc,5,0,3889,0.00000e+00
99mTc,5,0,3891,0.00000e+00
99mTc,5,0,3893,0.00000e+00
99mTc,5,0,3895,0.00000e+00
99mTc,5,0,3897,0.00000e+00
99mTc,5,0,3899,0.00000e+00
99mTc,5,0,3901,0.00000e+00
99mTc,5,0,3903,0.00000e+00
99mTc,5,0,3905,0.00000e+00
99mTc,5,0,3907,0.00000e+00
99mTc,5,0,3909,0.00000e+00
99mTc,5,0,3911,0.00000e+00
99mTc,5,0,3913,0.00000e+00
99mTc,5,0,3915,0.00000e+00
99mTc,5,0,3917,0.00000e+00
99mTc,5,0,3919,0.00000e+00
99mTc,5,0,3921,0.00000e+00
99mTc,5,0,3923,0.00000e+00
99mTc,5,0,3925,0.00000e+00
99mTc,5,0,3927,0.00000e+00
99mTc,5,0,3929,0.00000e+00
99mTc,5,0,3931,0.00000e+00
99mTc,5,0,3933,0.00000e+00
99mTc,5,0,3935,0.00000e+00
99mTc,5,0,3937,0.00000e+00
99mTc,5,0,3939,0.00000e+00
99mTc,5,0,3941,0.00000e+00
99mTc,5,0,3943,0.00000e+00
99mTc,5,0,3945,0.00000e+00
99mTc,5,0,3947,0.00000e+00
99mTc,5,0,3949,0.00000e+00
99mTc,5,0,3951,0.00000e+00
99mTc,5,0,3953,0.00000e+00
99mTc,5,0,3955,0.00000e+00
99mTc,5,0,3957,0.00000e+00
99mTc,5,0,3959,0.00000e+00
99mTc,5,0,3961,0.00000e+00
99mTc,5,0,3963,0.00000e+00
99mTc,5,0,3965,0.00000e+00
99mTc,5,0,3967,0.00000e+00
99mTc,5,0,3969,0.00000e+00
99mTc,5,0,3971,0.00000e+00
99mTc,5,0,3973,0.00000e+00
99mTc,5,0,3975,0.00000e+00
99mTc,5,0,3977,0.00000e+00
99mTc,5,0,3979,0.00000e+00
99mTc,5,0,3981,0.00000e+00
99mTc,5,0,3983,0.00000e+00
99mTc,5,0,3985,0.00000e+00
99mTc,5,0,3987,0.00000e+00
99mTc,5,0,3989,0.00000e+00
99mTc,5,0,3991,0.00000e+00
99mTc,5,0,3993,0.00000e+00
99mTc,5,0,3995,0.00000e+00
99mTc,5,0,3997,0.00000e+00
99mTc,5,0,3999,0.00000e+00
99mTc,5,0,4001,0.00000e+00
99mTc,5,1,13,8.81639e-09
99mTc,5,1,15,5.82926e-09
99mTc,5,1,17,5.96905e-09
99mTc,5,1,19,5.90499e-09
99mTc,5,1,21,5.83098e-09
99mTc,5,1,23,5.76601e-09
99mTc,5,1,25,5.69844e-09
99mTc,5,1,27,5.62116e-09
99mTc,5,1,29,5.54127e-09
99mTc,5,1,31,5.46591e-09
99mTc,5,1,33,5.39856e-09
99mTc,5,1,35,5.33827e-09
99mTc,5,1,37,5.26948e-09
99mTc,5,1,39,5.18435e-09
99mTc,5,1,41,5.08950e-09
99mTc,5,1,43,4.99336e-09
99mTc,5,1,45,4.89972e-09
99mTc,5,1,47,4.80593e-09
99mTc,5,1,49,4.71008e-09
99mTc,5,1,51,4.61235e-09
99mTc,5,1,53,4.51620e-09
99mTc,5,1,55,4.42461e-09
99mTc,5,1,57,4.33727e-09
99mTc,5,1,59,4.25161e-09
99mTc,5,1,61,4.16585e-09
99mTc,5,1,63,4.08079e-09
99mTc,5,1,65,3.99883e-09
99mTc,5,1,67,3.92160e-09
99mTc,5,1,69,3.84859e-09
99mTc,5,1,71,3.77895e-09
99mTc,5,1,73,3.71108e-09
99mTc,5,1,75,3.64449e-09
99mTc,5,1,77,3.57899e-09
99mTc,5,1,79,3.51492e-09
99mTc,5,1,81,3.45254e-09
99mTc,5,1,83,3.39166e-09
99mTc,5,1,85,3.33200e-09
99mTc,5,1,87,3.27355e-09
99mTc,5,1,89,3.21693e-09
99mTc,5,1,91,3.16313e-09
99mTc,5,1,93,3.11309e-09
99mTc,5,1,95,3.06706e-09
99mTc,5,1,97,3.02547e-09
99mTc,5,1,99,2.98827e-09
99mTc,5,1,101,2.95549e-09
99mTc,5,1,103,2.92782e-09
99mTc,5,1,105,2.90607e-09
99mTc,5,1,107,2.89045e-09
99mTc,5,1,109,2.88197e-09
99mTc,5,1,111,2.88078e-09
99mTc,5,1,113,2.88788e-09
99mTc,5,1,115,2.90384e-09
99mTc,5,1,117,2.92989e-09
99mTc,5,1,119,2.96671e-09
99mTc,5,1,121,3.01622e-09
99mTc,5,1,123,3.07936e-09
99mTc,5,1,125,3.15702e-09
99mTc,5,1,127,3.24997e-09
99mTc,5,1,129,3.35737e-09
99mTc,5,1,131,3.47859e-09
99mTc,5,1,133,3.61226e-09
99mTc,5,1,135,3.75656e-09
99mTc,5,1,137,3.91032e-09
99mTc,5,1,139,4.07116e-09
99mTc,5,1,141,4.23716e-09
99mTc,5,1,143,4.40726e-09
99mTc,5,1,145,4.57854e-09
99mTc,5,1,147,4.74976e-09
99mTc,5,1,149,4.91853e-09
99mTc,5,1,151,5.08293e-09
99mTc,5,1,153,5.24107e-09
99mTc,5,1,155,5.38968e-09
99mTc,5,1,157,5.52556e-09
99mTc,5,1,159,5.64367e-09
99mTc,5,1,161,5.73763e-09
99mTc,5,1,163,5.79992e-09
99mTc,5,1,165,5.82080e-09
99mTc,5,1,167,5.79038e-09
99mTc,5,1,169,5.69895e-09
99mTc,5,1,171,5.53904e-09
99mTc,5,1,173,5.30747e-09
99mTc,5,1,175,5.00607e-09
99mTc,5,1,177,4.64359e-09
99mTc,5,1,179,4.23429e-09
99mTc,5,1,181,3.79769e-09
99mTc,5,1,183,3.35563e-09
99mTc,5,1,185,2.92875e-09
99mTc,5,1,187,2.53466e-09
99mTc,5,1,189,2.18707e-09
99mTc,5,1,191,1.89196e-09
99mTc,5,1,193,1.65124e-09
99mTc,5,1,195,1.46200e-09
99mTc,5,1,197,1.31789e-09
99mTc,5,1,199,1.21187e-09
99mTc,5,1,201,1.13551e-09
99mTc,5,1,203,1.08214e-09
99mTc,5,1,205,1.04509e-09
99mTc,5,1,207,1.01949e-09
99mTc,5,1,209,1.00163e-09
99mTc,5,1,211,9.88808e-10
99mTc,5,1,213,9.79501e-10
99mTc,5,1,215,9.73163e-10
99mTc,5,1,217,9.69010e-10
99mTc,5,1,219,9.67663e-10
99mTc,5,1,221,9.69809e-10
99mTc,5,1,223,9.76475e-10
99mTc,5,1,225,9.89456e-10
99mTc,5,1,227,1.01017e-09
99mTc,5,1,229,1.04427e-09
99mTc,5,1,231,1.09363e-09
99mTc,5,1,233,1.16626e-09
99mTc,5,1,235,1.26792e-09
99mTc,5,1,237,1.40732e-09
99mTc,5,1,239,1.59326e-09
99mTc,5,1,241,1.83236e-09
99mTc,5,1,243,2.13375e-09
99mTc,5,1,245,2.49788e-09
99mTc,5,1,247,2.92853e-09
99mTc,5,1,249,3.41806e-09
99mTc,5,1,251,3.95938e-09
99mTc,5,1,253,4.53771e-09
99mTc,5,1,255,5.13838e-09
99mTc,5,1,257,5.74231e-09
99mTc,5,1,259,6.33269e-09
99mTc,5,1,261,6.89686e-09
99mTc,5,1,263,7.42586e-09
99mTc,5,1,265,7.91936e-09
99mTc,5,1,267,8.40588e-09
99mTc,5,1,269,8.84407e-09
99mTc,5,1,271,9.27940e-09
99mTc,5,1,273,9.77662e-09
99mTc,5,1,275,1.03067e-08
99mTc,5,1,277,1.09392e-08
99mTc,5,1,279,1.16789e-08
99mTc,5,1,281,1.26111e-08
99mTc,5,1,283,1.37634e-08
99mTc,5,1,285,1.52218e-08
99mTc,5,1,287,1.70813e-08
99mTc,5,1,289,1.95123e-08
99mTc,5,1,291,2.26455e-08
99mTc,5,1,293,2.67027e-08
99mTc,5,1,295,3.19085e-08
99mTc,5,1,297,3.84603e-08
99mTc,5,1,299,4.65400e-08
99mTc,5,1,301,5.62915e-08
99mTc,5,1,303,6.77636e-08
99mTc,5,1,305,8.07950e-08
99mTc,5,1,307,9.51335e-08
99mTc,5,1,309,1.10312e-07
99mTc,5,1,311,1.25718e-07
99mTc,5,1,313,1.40554e-07
99mTc,5,1,315,1.53990e-07
99mTc,5,1,317,1.65164e-07
99mTc,5,1,319,1.73292e-07
99mTc,5,1,321,1.77753e-07
99mTc,5,1,323,1.78211e-07
99mTc,5,1,325,1.74582e-07
99mTc,5,1,327,1.66994e-07
99mTc,5,1,329,1.56047e-07
99mTc,5,1,331,1.42349e-07
99mTc,5,1,333,1.26773e-07
99mTc,5,1,335,1.10224e-07
99mTc,5,1,337,9.35221e-08
99mTc,5,1,339,7.74703e-08
99mTc,5,1,341,6.26262e-08
99mTc,5,1,343,4.94154e-08
99mTc,5,1,345,3.80309e-08
99mTc,5,1,347,2.85818e-08
99mTc,5,1,349,2.09668e-08
99mTc,5,1,351,1.50005e-08
99mTc,5,1,353,1.04627e-08
99mTc,5,1,355,7.12655e-09
99mTc,5,1,357,4.74146e-09
99mTc,5,1,359,3.06737e-09
99mTc,5,1,361,1.95101e-09
99mTc,5,1,363,1.20735e-09
99mTc,5,1,365,7.27700e-10
99mTc,5,1,367,4.19525e-10
99mTc,5,1,369,2.47495e-10
99mTc,5,1,371,1.32100e-10
99mTc,5,1,373,7.93994e-11
99mTc,5,1,375,3.95318e-11
99mTc,5,1,377,1.34534e-11
99mTc,5,1,379,2.60086e-11
99mTc,5,1,381,0.00000e+00
99mTc,5,1,383,0.00000e+00
99mTc,5,1,385,0.00000e+00
99mTc,5,1,387,0.00000e+00
99mTc,5,1,389,0.00000e+00
99mTc,5,1,391,0.00000e+00
99mTc,5,1,393,0.00000e+00
99mTc,5,1,395,0.00000e+00
99mTc,5,1,397,0.00000e+00
99mTc,5,1,399,0.00000e+00
99mTc,5,1,401,0.00000e+00
99mTc,5,1,403,0.00000e+00
99mTc,5,1,405,0.00000e+00
99mTc,5,1,407,0.00000e+00
99mTc,5,1,409,0.00000e+00
99mTc,5,1,411,0.00000e+00
99mTc,5,1,413,0.00000e+00
99mTc,5,1,415,0.00000e+00
99mTc,5,1,417,0.00000e+00
99mTc,5,1,419,0.00000e+00
99mTc,5,1,421,0.00000e+00
99mTc,5,1,423,0.00000e+00
99mTc,5,1,425,0.00000e+00
99mTc,5,1,427,0.00000e+00
99mTc,5,1,429,0.00000e+00
99mTc,5,1,431,0.00000e+00
99mTc,5,1,433,0.00000e+00
99mTc,5,1,435,0.00000e+00
99mTc,5,1,437,0.00000e+00
99mTc,5,1,439,0.00000e+00
99mTc,5,1,441,0.00000e+00
99mTc,5,1,443,0.00000e+00
99mTc,5,1,445,0.00000e+00
99mTc,5,1,447,0.00000e+00
99mTc,5,1,449,0.00000e+00
99mTc,5,1,451,0.00000e+00
99mTc,5,1,453,0.00000e+00
99mTc,5,1,455,0.00000e+00
99mTc,5,1,457,0.00000e+00
99mTc,5,1,459,0.00000e+00
99mTc,5,1,461,0.00000e+00
99mTc,5,1,463,0.00000e+00
99mTc,5,1,465,0.00000e+00
99mTc,5,1,467,0.00000e+00
99mTc,5,1,469,0.00000e+00
99mTc,5,1,471,0.00000e+00
99mTc,5,1,473,0.00000e+00
99mTc,5,1,475,0.00000e+00
99mTc,5,1,477,0.00000e+00
99mTc,5,1,479,0.00000e+00
99mTc,5,1,481,0.00000e+00
99mTc,5,1,483,0.00000e+00
99mTc,5,1,485,0.00000e+00
99mTc,5,1,487,0.00000e+00
99mTc,5,1,489,0.00000e+00
99mTc,5,1,491,0.00000e+00
99mTc,5,1,493,0.00000e+00
99mTc,5,1,495,0.00000e+00
99mTc,5,1,497,0.00000e+00
99mTc,5,1,499,0.00000e+00
99mTc,5,1,501,0.00000e+00
99mTc,5,1,503,0.00000e+00
99mTc,5,1,505,0.00000e+00
99mTc,5,1,507,0.00000e+00
99mTc,5,1,509,0.00000e+00
99mTc,5,1,511,0.00000e+00
99mTc,5,1,513,0.00000e+00
99mTc,5,1,515,0.00000e+00
99mTc,5,1,517,0.00000e+00
99mTc,5,1,519,0.00000e+00
99mTc,5,1,521,0.00000e+00
99mTc,5,1,523,0.00000e+00
99mTc,5,1,525,0.00000e+00
99mTc,5,1,527,0.00000e+00
99mTc,5,1,529,0.00000e+00
99mTc,5,1,531,0.00000e+00
99mTc,5,1,533,0.00000e+00
99mTc,5,1,535,0.00000e+00
99mTc,5,1,537,0.00000e+00
99mTc,5,1,539,0.00000e+00
99mTc,5,1,541,0.00000e+00
99mTc,5,1,543,0.00000e+00
99mTc,5,1,545,0.00000e+00
99mTc,5,1,547,0.00000e+00
99mTc,5,1,549,0.00000e+00
99mTc,5,1,551,0.00000e+00
99mTc,5,1,553,0.00000e+00
99mTc,5,1,555,0.00000e+00
99mTc,5,1,557,0.00000e+00
99mTc,5,1,559,0.00000e+00
99mTc,5,1,561,0.00000e+00
99mTc,5,1,563,0.00000e+00
99mTc,5,1,565,0.00000e+00
99mTc,5,1,567,0.00000e+00
99mTc,5,1,569,0.00000e+00
99mTc,5,1,571,0.00000e+00
99mTc,5,1,573,0.00000e+00
99mTc,5,1,575,0.00000e+00
99mTc,5,1,577,0.00000e+00
99mTc,5,1,579,0.00000e+00
99mTc,5,1,581,0.00000e+00
99mTc,5,1,583,0.00000e+00
99mTc,5,1,585,0.00000e+00
99mTc,5,1,587,0.00000e+00
99mTc,5,1,589,0.00000e+00
99mTc,5,1,591,0.00000e+00
99mTc,5,1,593,0.00000e+00
99mTc,5,1,595,0.00000e+00
99mTc,5,1,597,0.00000e+00
99mTc,5,1,599,0.00000e+00
99mTc,5,1,601,0.00000e+00
99mTc,5,1,603,0.00000e+00
99mTc,5,1,605,0.00000e+00
99mTc,5,1,607,0.00000e+00
99mTc,5,1,609,0.00000e+00
99mTc,5,1,611,0.00000e+00
99mTc,5,1,613,0.00000e+00
99mTc,5,1,615,0.00000e+00
99mTc,5,1,617,0.00000e+00
99mTc,5,1,619,0.00000e+00
99mTc,5,1,621,0.00000e+00
99mTc,5,1,623,0.00000e+00
99mTc,5,1,625,0.00000e+00
99mTc,5,1,627,0.00000e+00
99mTc,5,1,629,0.00000e+00
99mTc,5,1,631,0.00000e+00
99mTc,5,1,633,0.00000e+00
99mTc,5,1,635,0.00000e+00
99mTc,5,1,637,0.00000e+00
99mTc,5,1,639,0.00000e+00
99mTc,5,1,641,0.00000e+00
99mTc,5,1,643,0.00000e+00
99mTc,5,1,645,0.00000e+00
99mTc,5,1,647,0.00000e+00
99mTc,5,1,649,0.00000e+00
99mTc,5,1,651,0.00000e+00
99mTc,5,1,653,0.00000e+00
99mTc,5,1,655,0.00000e+00
99mTc,5,1,657,0.00000e+00
99mTc,5,1,659,0.00000e+00
99mTc,5,1,661,0.00000e+00
99mTc,5,1,663,0.00000e+00
99mTc,5,1,665,0.00000e+00
99mTc,5,1,667,0.00000e+00
99mTc,5,1,669,0.00000e+00
99mTc,5,1,671,0.00000e+00
99mTc,5,1,673,0.00000e+00
99mTc,5,1,675,0.00000e+00
99mTc,5,1,677,0.00000e+00
99mTc,5,1,679,0.00000e+00
99mTc,5,1,681,0.00000e+00
99mTc,5,1,683,0.00000e+00
99mTc,5,1,685,0.00000e+00
99mTc,5,1,687,0.00000e+00
99mTc,5,1,689,0.00000e+00
99mTc,5,1,691,0.00000e+00
99mTc,5,1,693,0.00000e+00
99mTc,5,1,695,0.00000e+00
99mTc,5,1,697,0.00000e+00
99mTc,5,1,699,0.00000e+00
99mTc,5,1,701,0.00000e+00
99mTc,5,1,703,0.00000e+00
99mTc,5,1,705,0.00000e+00
99mTc,5,1,707,0.00000e+00
99mTc,5,1,709,0.00000e+00
99mTc,5,1,711,0.00000e+00
99mTc,5,1,713,0.00000e+00
99mTc,5,1,715,0.00000e+00
99mTc,5,1,717,0.00000e+00
99mTc,5,1,719,0.00000e+00
99mTc,5,1,721,0.00000e+00
99mTc,5,1,723,0.00000e+00
99mTc,5,1,725,0.00000e+00
99mTc,5,1,727,0.00000e+00
99mTc,5,1,729,0.00000e+00
99mTc,5,1,731,0.00000e+00
99mTc,5,1,733,0.00000e+00
99mTc,5,1,735,0.00000e+00
99mTc,5,1,737,0.00000e+00
99mTc,5,1,739,0.00000e+00
99mTc,5,1,741,0.00000e+00
99mTc,5,1,743,0.00000e+00
99mTc,5,1,745,0.00000e+00
99mTc,5,1,747,0.00000e+00
99mTc,5,1,749,0.00000e+00
99mTc,5,1,751,0.00000e+00
99mTc,5,1,753,0.00000e+00
99mTc,5,1,755,0.00000e+00
99mTc,5,1,757,0.00000e+00
99mTc,5,1,759,0.00000e+00
99mTc,5,1,761,0.00000e+00
99mTc,5,1,763,0.00000e+00
99mTc,5,1,765,0.00000e+00
99mTc,5,1,767,0.00000e+00
99mTc,5,1,769,0.00000e+00
99mTc,5,1,771,0.00000e+00
99mTc,5,1,773,0.00000e+00
99mTc,5,1,775,0.00000e+00
99mTc,5,1,777,0.00000e+00
99mTc,5,1,779,0.00000e+00
99mTc,5,1,781,0.00000e+00
99mTc,5,1,783,0.00000e+00
99mTc,5,1,785,0.00000e+00
99mTc,5,1,787,0.00000e+00
99mTc,5,1,789,0.00000e+00
99mTc,5,1,791,0.00000e+00
99mTc,5,1,793,0.00000e+00
99mTc,5,1,795,0.00000e+00
99mTc,5,1,797,0.00000e+00
99mTc,5,1,799,0.00000e+00
99mTc,5,1,801,0.00000e+00
99mTc,5,1,803,0.00000e+00
99mTc,5,1,805,0.00000e+00
99mTc,5,1,807,0.00000e+00
99mTc,5,1,809,0.00000e+00
99mTc,5,1,811,0.00000e+00
99mTc,5,1,813,0.00000e+00
99mTc,5,1,815,0.00000e+00
99mTc,5,1,817,0.00000e+00
99mTc,5,1,819,0.00000e+00
99mTc,5,1,821,0.00000e+00
99mTc,5,1,823,0.00000e+00
99mTc,5,1,825,0.00000e+00
99mTc,5,1,827,0.00000e+00
99mTc,5,1,829,0.00000e+00
99mTc,5,1,831,0.00000e+00
99mTc,5,1,833,0.00000e+00
99mTc,5,1,835,0.00000e+00
99mTc,5,1,837,0.00000e+00
99mTc,5,1,839,0.00000e+00
99mTc,5,1,841,0.00000e+00
99mTc,5,1,843,0.00000e+00
99mTc,5,1,845,0.00000e+00
99mTc,5,1,847,0.00000e+00
99mTc,5,1,849,0.00000e+00
99mTc,5,1,851,0.00000e+00
99mTc,5,1,853,0.00000e+00
99mTc,5,1,855,0.00000e+00
99mTc,5,1,857,0.00000e+00
99mTc,5,1,859,0.00000e+00
99mTc,5,1,861,0.00000e+00
99mTc,5,1,863,0.00000e+00
99mTc,5,1,865,0.00000e+00
99mTc,5,1,867,0.00000e+00
99mTc,5,1,869,0.00000e+00
99mTc,5,1,871,0.00000e+00
99mTc,5,1,873,0.00000e+00
99mTc,5,1,875,0.00000e+00
99mTc,5,1,877,0.00000e+00
99mTc,5,1,879,0.00000e+00
99mTc,5,1,881,0.00000e+00
99mTc,5,1,883,0.00000e+00
99mTc,5,1,885,0.00000e+00
99mTc,5,1,887,0.00000e+00
99mTc,5,1,889,0.00000e+00
99mTc,5,1,891,0.00000e+00
99mTc,5,1,893,0.00000e+00
99mTc,5,1,895,0.00000e+00
99mTc,5,1,897,0.00000e+00
99mTc,5,1,899,0.00000e+00
99mTc,5,1,901,0.00000e+00
99mTc,5,1,903,0.00000e+00
99mTc,5,1,905,0.00000e+00
99mTc,5,1,907,0.00000e+00
99mTc,5,1,909,0.00000e+00
99mTc,5,1,911,0.00000e+00
99mTc,5,1,913,0.00000e+00
99mTc,5,1,915,0.00000e+00
99mTc,5,1,917,0.00000e+00
99mTc,5,1,919,0.00000e+00
99mTc,5,1,921,0.00000e+00
99mTc,5,1,923,0.00000e+00
99mTc,5,1,925,0.00000e+00
99mTc,5,1,927,0.00000e+00
99mTc,5,1,929,0.00000e+00
99mTc,5,1,931,0.00000e+00
99mTc,5,1,933,0.00000e+00
99mTc,5,1,935,0.00000e+00
99mTc,5,1,937,0.00000e+00
99mTc,5,1,939,0.00000e+00
99mTc,5,1,941,0.00000e+00
99mTc,5,1,943,0.00000e+00
99mTc,5,1,945,0.00000e+00
99mTc,5,1,947,0.00000e+00
99mTc,5,1,949,0.00000e+00
99mTc,5,1,951,0.00000e+00
99mTc,5,1,953,0.00000e+00
99mTc,5,1,955,0.00000e+00
99mTc,5,1,957,0.00000e+00
99mTc,5,1,959,0.00000e+00
99mTc,5,1,961,0.00000e+00
99mTc,5,1,963,0.00000e+00
